,Name,Sex upon Outcome,Adopt,Age_days,Sex,cfa_breed,coat_pattern,pattern,Cat_Kitten_Neonatal
43100,1,Neutered Male,1,58,Male,0,tabby,1,Kitten
43101,0,Intact Male,0,6,Male,0,tabby,1,Neonatal
43102,1,Neutered Male,1,71,Male,0,tabby,1,Kitten
43103,0,Intact Male,0,124,Male,0,no pattern,0,Kitten
43104,1,Spayed Female,1,3818,Female,0,calico,1,Adult
43105,0,Spayed Female,0,742,Female,0,tabby,1,Adult
43106,0,Spayed Female,1,138,Female,0,calico,1,Kitten
43107,0,Intact Male,0,734,Male,0,no pattern,0,Adult
43108,0,Intact Male,0,107,Male,0,tabby,1,Kitten
43109,0,Intact Male,0,188,Male,0,no pattern,0,Kitten
43110,1,Spayed Female,1,120,Female,0,tabby,1,Kitten
43111,0,Intact Female,0,383,Female,0,tabby,1,Adult
43112,0,Intact Male,0,50,Male,0,tabby,1,Kitten
43113,1,Neutered Male,0,91,Male,0,tabby,1,Kitten
43114,1,Spayed Female,1,70,Female,0,tabby,1,Kitten
43115,1,Spayed Female,1,1881,Female,0,no pattern,0,Adult
43116,0,Spayed Female,1,65,Female,0,tabby,1,Kitten
43117,1,Neutered Male,1,72,Male,0,tabby,1,Kitten
43118,1,Spayed Female,1,67,Female,0,no pattern,0,Kitten
43119,1,Spayed Female,1,73,Female,0,calico,1,Kitten
43120,0,Intact Male,0,22,Male,0,tabby,1,Neonatal
43121,0,Intact Female,0,24,Female,0,tabby,1,Neonatal
43122,1,Neutered Male,1,737,Male,0,no pattern,0,Adult
43123,1,Intact Male,0,33,Male,0,tabby,1,Neonatal
43124,1,Neutered Male,1,81,Male,0,no pattern,0,Kitten
43125,1,Intact Female,0,790,Female,0,tabby,1,Adult
43126,1,Spayed Female,1,753,Female,0,tabby,1,Adult
43127,1,Intact Male,0,6,Male,0,tabby,1,Neonatal
43128,0,Intact Female,0,93,Female,1,point,1,Kitten
43129,1,Spayed Female,1,72,Female,0,no pattern,0,Kitten
43130,1,Spayed Female,1,94,Female,0,tabby,1,Kitten
43131,0,Intact Male,0,369,Male,0,tabby,1,Adult
43132,0,Intact Male,0,95,Male,0,tabby,1,Kitten
43133,0,Intact Male,0,368,Male,0,no pattern,0,Adult
43134,1,Spayed Female,1,74,Female,0,no pattern,0,Kitten
43135,1,Neutered Male,1,5480,Male,0,no pattern,0,Adult
43136,1,Spayed Female,1,94,Female,0,tabby,1,Kitten
43137,0,Intact Male,0,21,Male,0,tabby,1,Neonatal
43138,1,Spayed Female,1,75,Female,0,tabby,1,Kitten
43139,1,Spayed Female,1,63,Female,0,torbie,1,Kitten
43140,1,Spayed Female,0,2327,Female,0,tabby,1,Adult
43141,1,Intact Male,0,38,Male,0,tabby,1,Neonatal
43142,0,Spayed Female,1,75,Female,0,tabby,1,Kitten
43143,0,Intact Female,0,187,Female,0,tabby,1,Kitten
43144,1,Neutered Male,0,132,Male,0,tabby,1,Kitten
43145,1,Spayed Female,1,6211,Female,1,smoke,1,Adult
43146,1,Intact Female,0,95,Female,0,calico,1,Kitten
43147,0,Neutered Male,1,63,Male,0,tabby,1,Kitten
43148,0,Intact Female,0,47,Female,0,tabby,1,Kitten
43149,1,Neutered Male,1,738,Male,0,no pattern,0,Adult
43150,1,Intact Male,0,35,Male,0,tabby,1,Neonatal
43151,0,Intact Male,0,731,Male,0,no pattern,0,Adult
43152,0,Spayed Female,1,70,Female,0,tortie,1,Kitten
43153,0,Neutered Male,0,3652,Male,0,no pattern,0,Adult
43154,1,Spayed Female,1,71,Female,0,tabby,1,Kitten
43155,1,Spayed Female,1,115,Female,0,tortie,1,Kitten
43156,1,Intact Female,0,15,Female,0,no pattern,0,Neonatal
43157,1,Spayed Female,1,816,Female,0,no pattern,0,Adult
43158,0,Intact Male,0,21,Male,0,tabby,1,Neonatal
43159,0,Intact Male,0,48,Male,0,no pattern,0,Kitten
43160,1,Spayed Female,1,122,Female,0,tabby,1,Kitten
43161,1,Spayed Female,1,70,Female,0,no pattern,0,Kitten
43162,0,Neutered Male,1,128,Male,0,tabby,1,Kitten
43163,1,Spayed Female,1,122,Female,0,no pattern,0,Kitten
43164,1,Neutered Male,1,89,Male,0,tabby,1,Kitten
43165,1,Neutered Male,1,2173,Male,0,no pattern,0,Adult
43166,0,Intact Male,0,3,Male,0,no pattern,0,Neonatal
43167,0,Intact Female,0,216,Female,0,tabby,1,Kitten
43168,1,Spayed Female,1,188,Female,0,tabby,1,Kitten
43169,0,Spayed Female,0,1461,Female,0,tortie,1,Adult
43170,1,Spayed Female,1,3024,Female,0,no pattern,0,Adult
43171,0,Intact Female,0,736,Female,0,tabby,1,Adult
43172,0,Spayed Female,0,215,Female,0,no pattern,0,Kitten
43173,1,Intact Male,1,109,Male,0,tabby,1,Kitten
43174,1,Spayed Female,0,738,Female,0,torbie,1,Adult
43175,0,Intact Male,0,1463,Male,1,no pattern,0,Adult
43176,1,Intact Male,0,30,Male,0,tabby,1,Neonatal
43177,0,Intact Female,0,218,Female,0,no pattern,0,Kitten
43178,1,Spayed Female,1,2196,Female,0,tortie,1,Adult
43179,1,Spayed Female,1,1467,Female,0,tabby,1,Adult
43180,0,Intact Female,0,3,Female,0,no pattern,0,Neonatal
43181,1,Spayed Female,1,94,Female,0,no pattern,0,Kitten
43182,1,Neutered Male,1,438,Male,0,tabby,1,Adult
43183,1,Neutered Male,0,1846,Male,0,point,1,Adult
43184,1,Neutered Male,1,80,Male,0,tabby,1,Kitten
43185,1,Spayed Female,1,99,Female,0,tabby,1,Kitten
43186,1,Neutered Male,1,121,Male,0,no pattern,0,Kitten
43187,1,Neutered Male,1,552,Male,0,no pattern,0,Adult
43188,1,Intact Female,1,68,Female,0,tortie,1,Kitten
43189,0,Spayed Female,1,63,Female,0,calico,1,Kitten
43190,1,Spayed Female,1,386,Female,0,tabby,1,Adult
43191,0,Intact Male,0,216,Male,0,tabby,1,Kitten
43192,0,Intact Female,0,736,Female,0,tabby,1,Adult
43193,1,Neutered Male,1,366,Male,0,no pattern,0,Adult
43194,0,Intact Female,0,22,Female,0,tabby,1,Neonatal
43195,1,Neutered Male,1,87,Male,0,tabby,1,Kitten
43196,0,Intact Female,0,7,Female,0,no pattern,0,Neonatal
43197,1,Spayed Female,1,99,Female,0,tabby,1,Kitten
43198,0,Intact Female,0,217,Female,0,no pattern,0,Kitten
43199,1,Intact Female,0,40,Female,1,point,1,Neonatal
43200,0,Intact Male,0,1,Male,0,no pattern,0,Neonatal
43201,1,Neutered Male,1,123,Male,1,no pattern,0,Kitten
43202,1,Spayed Female,1,89,Female,0,tabby,1,Kitten
43203,1,Neutered Male,1,65,Male,0,tabby,1,Kitten
43204,1,Spayed Female,1,77,Female,0,no pattern,0,Kitten
43205,1,Neutered Male,1,170,Male,0,no pattern,0,Kitten
43206,0,Spayed Female,1,69,Female,0,no pattern,0,Kitten
43207,1,Neutered Male,1,77,Male,1,tabby,1,Kitten
43208,0,Intact Female,0,731,Female,0,no pattern,0,Adult
43209,0,Spayed Female,1,99,Female,0,tabby,1,Kitten
43210,1,Neutered Male,1,97,Male,0,no pattern,0,Kitten
43211,1,Spayed Female,1,62,Female,0,torbie,1,Kitten
43212,1,Spayed Female,1,66,Female,0,calico,1,Kitten
43213,0,Intact Female,0,369,Female,0,tabby,1,Adult
43214,0,Intact Female,0,154,Female,0,tabby,1,Kitten
43215,0,Intact Female,0,25,Female,1,no pattern,0,Neonatal
43216,0,Neutered Male,0,2559,Male,0,tabby,1,Adult
43217,1,Spayed Female,1,62,Female,0,no pattern,0,Kitten
43218,1,Spayed Female,1,306,Female,0,no pattern,0,Kitten
43219,1,Neutered Male,1,128,Male,0,tabby,1,Kitten
43220,0,Intact Female,0,22,Female,0,tabby,1,Neonatal
43221,1,Neutered Male,1,68,Male,0,tabby,1,Kitten
43222,0,Spayed Female,0,3658,Female,0,tabby,1,Adult
43223,1,Neutered Male,0,197,Male,0,tabby,1,Kitten
43224,1,Spayed Female,0,61,Female,0,no pattern,0,Kitten
43225,0,Spayed Female,0,367,Female,0,tabby,1,Adult
43226,0,Neutered Male,1,83,Male,0,no pattern,0,Kitten
43227,1,Spayed Female,1,66,Female,0,no pattern,0,Kitten
43228,0,Intact Female,0,21,Female,0,tabby,1,Neonatal
43229,0,Intact Male,0,38,Male,0,no pattern,0,Neonatal
43230,0,Intact Female,0,90,Female,0,tortie,1,Kitten
43231,1,Spayed Female,0,123,Female,0,no pattern,0,Kitten
43232,1,Intact Male,1,100,Male,0,tabby,1,Kitten
43233,1,Spayed Female,0,1135,Female,0,torbie,1,Adult
43234,0,Neutered Male,1,2928,Male,1,point,1,Adult
43235,1,Intact Female,0,2,Female,0,tabby,1,Neonatal
43236,0,Intact Female,0,579,Female,0,tortie,1,Adult
43237,1,Neutered Male,1,322,Male,0,tabby,1,Kitten
43238,1,Spayed Female,0,1109,Female,1,torbie,1,Adult
43239,1,Neutered Male,1,70,Male,0,no pattern,0,Kitten
43240,1,Neutered Male,1,448,Male,0,no pattern,0,Adult
43241,0,Intact Male,0,23,Male,0,point,1,Neonatal
43242,1,Spayed Female,1,67,Female,0,tortie,1,Kitten
43243,1,Neutered Male,1,103,Male,0,tabby,1,Kitten
43244,0,Spayed Female,1,219,Female,1,point,1,Kitten
43245,1,Spayed Female,1,816,Female,0,no pattern,0,Adult
43246,0,Intact Male,0,63,Male,0,tabby,1,Kitten
43247,1,Spayed Female,1,868,Female,0,no pattern,0,Adult
43248,0,Intact Male,0,731,Male,0,no pattern,0,Adult
43249,0,Intact Female,0,50,Female,0,tabby,1,Kitten
43250,0,Intact Female,0,734,Female,0,tabby,1,Adult
43251,1,Spayed Female,1,224,Female,1,calico,1,Kitten
43252,1,Intact Female,0,15,Female,0,tabby,1,Neonatal
43253,0,Intact Male,0,21,Male,0,tabby,1,Neonatal
43254,1,Intact Female,0,186,Female,0,tabby,1,Kitten
43255,1,Neutered Male,1,65,Male,0,tabby,1,Kitten
43256,0,Intact Male,0,22,Male,0,no pattern,0,Neonatal
43257,0,Spayed Female,0,4019,Female,0,tabby,1,Adult
43258,1,Intact Female,0,3290,Female,0,agouti,1,Adult
43259,0,Intact Male,0,88,Male,0,tabby,1,Kitten
43260,0,Intact Female,0,15,Female,0,no pattern,0,Neonatal
43261,1,Spayed Female,1,199,Female,0,no pattern,0,Kitten
43262,0,Spayed Female,1,112,Female,0,point,1,Kitten
43263,0,Spayed Female,1,75,Female,0,calico,1,Kitten
43264,0,Intact Male,0,733,Male,0,no pattern,0,Adult
43265,0,Intact Female,0,365,Female,0,tabby,1,Adult
43266,1,Spayed Female,1,836,Female,0,no pattern,0,Adult
43267,1,Spayed Female,0,484,Female,0,tabby,1,Adult
43268,0,Neutered Male,0,93,Male,0,no pattern,0,Kitten
43269,0,Spayed Female,1,92,Female,0,tabby,1,Kitten
43270,0,Intact Female,0,22,Female,0,torbie,1,Neonatal
43271,1,Spayed Female,1,249,Female,0,no pattern,0,Kitten
43272,0,Intact Male,0,15,Male,0,tabby,1,Neonatal
43273,0,Intact Female,0,15,Female,0,no pattern,0,Neonatal
43274,1,Neutered Male,1,746,Male,0,no pattern,0,Adult
43275,0,Intact Male,0,30,Male,0,no pattern,0,Neonatal
43276,1,Spayed Female,1,82,Female,0,no pattern,0,Kitten
43277,1,Intact Female,0,19,Female,0,no pattern,0,Neonatal
43278,1,Neutered Male,1,834,Male,0,tabby,1,Adult
43279,0,Intact Male,0,2926,Male,0,tabby,1,Adult
43280,0,Spayed Female,1,122,Female,0,calico,1,Kitten
43281,0,Intact Female,0,68,Female,0,no pattern,0,Kitten
43282,0,Neutered Male,0,2925,Male,0,no pattern,0,Adult
43283,1,Neutered Male,0,334,Male,0,no pattern,0,Kitten
43284,0,Spayed Female,0,306,Female,0,tortie,1,Kitten
43285,0,Intact Female,0,369,Female,0,calico,1,Adult
43286,1,Neutered Male,1,5121,Male,0,no pattern,0,Adult
43287,0,Intact Female,0,365,Female,0,no pattern,0,Adult
43288,1,Spayed Female,1,318,Female,0,smoke,1,Kitten
43289,1,Neutered Male,1,80,Male,0,tabby,1,Kitten
43290,1,Neutered Male,0,72,Male,0,tabby,1,Kitten
43291,1,Neutered Male,0,2452,Male,0,tabby,1,Adult
43292,0,Intact Female,0,370,Female,0,no pattern,0,Adult
43293,1,Intact Female,1,76,Female,0,tabby,1,Kitten
43294,0,Spayed Female,1,84,Female,0,torbie,1,Kitten
43295,1,Neutered Male,1,81,Male,1,point,1,Kitten
43296,1,Neutered Male,1,255,Male,0,no pattern,0,Kitten
43297,1,Spayed Female,1,105,Female,0,no pattern,0,Kitten
43298,1,Neutered Male,1,739,Male,0,tabby,1,Adult
43299,0,Intact Male,0,734,Male,0,tabby,1,Adult
43300,1,Spayed Female,1,2650,Female,0,calico,1,Adult
43301,1,Intact Male,0,45,Male,0,point,1,Kitten
43302,0,Intact Male,0,30,Male,0,tabby,1,Neonatal
43303,1,Spayed Female,1,77,Female,0,tortie,1,Kitten
43304,1,Intact Female,0,105,Female,0,no pattern,0,Kitten
43305,1,Neutered Male,0,756,Male,0,no pattern,0,Adult
43306,0,Intact Female,0,4387,Female,0,no pattern,0,Adult
43307,1,Neutered Male,1,317,Male,0,no pattern,0,Kitten
43308,0,Intact Female,0,68,Female,0,tortie,1,Kitten
43309,1,Neutered Male,1,923,Male,0,tabby,1,Adult
43310,1,Neutered Male,1,118,Male,0,tabby,1,Kitten
43311,0,Intact Male,0,47,Male,0,tabby,1,Kitten
43312,1,Neutered Male,1,101,Male,0,no pattern,0,Kitten
43313,1,Spayed Female,1,2240,Female,0,calico,1,Adult
43314,0,Spayed Female,1,81,Female,0,no pattern,0,Kitten
43315,0,Intact Female,0,1097,Female,0,tabby,1,Adult
43316,0,Intact Male,0,1096,Male,0,tabby,1,Adult
43317,0,Intact Male,0,11,Male,0,tabby,1,Neonatal
43318,0,Spayed Female,1,373,Female,0,tabby,1,Adult
43319,0,Intact Female,0,365,Female,0,no pattern,0,Adult
43320,0,Spayed Female,1,97,Female,0,calico,1,Kitten
43321,0,Intact Male,0,251,Male,1,tabby,1,Kitten
43322,1,Neutered Male,1,375,Male,0,no pattern,0,Adult
43323,1,Neutered Male,1,381,Male,0,tabby,1,Adult
43324,0,Intact Female,0,36,Female,0,tabby,1,Neonatal
43325,1,Neutered Male,1,119,Male,0,tabby,1,Kitten
43326,0,Intact Female,0,370,Female,0,tortie,1,Adult
43327,0,Spayed Female,1,98,Female,0,no pattern,0,Kitten
43328,1,Neutered Male,1,71,Male,0,smoke,1,Kitten
43329,1,Spayed Female,0,136,Female,0,no pattern,0,Kitten
43330,1,Neutered Male,1,98,Male,0,tabby,1,Kitten
43331,0,Neutered Male,1,62,Male,0,tabby,1,Kitten
43332,0,Spayed Female,1,69,Female,1,torbie,1,Kitten
43333,1,Spayed Female,1,119,Female,0,tabby,1,Kitten
43334,0,Spayed Female,0,367,Female,0,tabby,1,Adult
43335,1,Neutered Male,0,4750,Male,0,tabby,1,Adult
43336,1,Neutered Male,0,370,Male,0,no pattern,0,Adult
43337,1,Neutered Male,1,78,Male,0,tabby,1,Kitten
43338,1,Neutered Male,1,82,Male,0,tabby,1,Kitten
43339,0,Intact Male,0,12,Male,0,tabby,1,Neonatal
43340,0,Intact Female,0,238,Female,0,no pattern,0,Kitten
43341,1,Spayed Female,1,56,Female,1,point,1,Kitten
43342,1,Neutered Male,1,1104,Male,0,no pattern,0,Adult
43343,0,Intact Female,0,79,Female,0,tabby,1,Kitten
43344,1,Neutered Male,0,376,Male,0,no pattern,0,Adult
43345,1,Spayed Female,1,68,Female,0,tabby,1,Kitten
43346,0,Intact Male,0,6,Male,0,no pattern,0,Neonatal
43347,1,Neutered Male,1,68,Male,0,no pattern,0,Kitten
43348,0,Neutered Male,1,128,Male,0,no pattern,0,Kitten
43349,0,Spayed Female,0,2560,Female,0,no pattern,0,Adult
43350,1,Intact Male,0,65,Male,0,tabby,1,Kitten
43351,0,Intact Female,0,151,Female,1,no pattern,0,Kitten
43352,0,Intact Female,0,366,Female,0,calico,1,Adult
43353,0,Intact Female,0,23,Female,0,tabby,1,Neonatal
43354,1,Neutered Male,1,156,Male,0,tabby,1,Kitten
43355,1,Spayed Female,1,1097,Female,1,tortie,1,Adult
43356,0,Intact Female,0,7,Female,0,torbie,1,Neonatal
43357,1,Spayed Female,0,674,Female,0,calico,1,Adult
43358,1,Spayed Female,1,99,Female,0,tabby,1,Kitten
43359,1,Intact Female,0,67,Female,0,torbie,1,Kitten
43360,0,Neutered Male,0,735,Male,1,no pattern,0,Adult
43361,0,Intact Female,0,110,Female,0,tabby,1,Kitten
43362,1,Intact Male,0,25,Male,0,tabby,1,Neonatal
43363,1,Spayed Female,1,73,Female,0,tabby,1,Kitten
43364,1,Neutered Male,1,65,Male,0,tabby,1,Kitten
43365,1,Spayed Female,1,73,Female,0,torbie,1,Kitten
43366,1,Neutered Male,1,86,Male,0,no pattern,0,Kitten
43367,0,Intact Female,0,14,Female,0,tabby,1,Neonatal
43368,1,Spayed Female,1,94,Female,0,calico,1,Kitten
43369,0,Neutered Male,1,61,Male,0,tabby,1,Kitten
43370,1,Neutered Male,1,72,Male,0,no pattern,0,Kitten
43371,0,Intact Female,0,23,Female,0,no pattern,0,Neonatal
43372,1,Spayed Female,1,76,Female,0,tabby,1,Kitten
43373,1,Spayed Female,0,1828,Female,0,tabby,1,Adult
43374,0,Intact Male,0,22,Male,0,tabby,1,Neonatal
43375,1,Spayed Female,1,1143,Female,0,no pattern,0,Adult
43376,1,Spayed Female,0,1131,Female,0,no pattern,0,Adult
43377,1,Neutered Male,1,314,Male,0,tabby,1,Kitten
43378,1,Spayed Female,0,742,Female,1,tortie,1,Adult
43379,0,Intact Male,0,21,Male,0,tabby,1,Neonatal
43380,1,Spayed Female,1,69,Female,0,calico,1,Kitten
43381,0,Neutered Male,1,61,Male,0,tabby,1,Kitten
43382,0,Intact Female,0,735,Female,0,no pattern,0,Adult
43383,1,Intact Female,1,104,Female,0,tabby,1,Kitten
43384,1,Neutered Male,1,80,Male,0,no pattern,0,Kitten
43385,1,Spayed Female,1,88,Female,0,torbie,1,Kitten
43386,1,Spayed Female,1,60,Female,0,tabby,1,Kitten
43387,1,Spayed Female,1,74,Female,0,tabby,1,Kitten
43388,1,Neutered Male,1,156,Male,0,no pattern,0,Kitten
43389,0,Intact Female,0,93,Female,0,tabby,1,Kitten
43390,1,Spayed Female,0,2575,Female,0,no pattern,0,Adult
43391,1,Spayed Female,0,2619,Female,0,calico,1,Adult
43392,1,Spayed Female,1,112,Female,0,no pattern,0,Kitten
43393,1,Intact Female,0,50,Female,0,tabby,1,Kitten
43394,1,Neutered Male,0,374,Male,0,tabby,1,Adult
43395,1,Neutered Male,1,154,Male,0,no pattern,0,Kitten
43396,0,Intact Female,0,15,Female,0,no pattern,0,Neonatal
43397,0,Intact Male,0,730,Male,0,no pattern,0,Adult
43398,0,Intact Female,0,732,Female,0,calico,1,Adult
43399,1,Spayed Female,1,120,Female,0,tabby,1,Kitten
43400,0,Neutered Male,1,101,Male,0,tabby,1,Kitten
43401,0,Intact Male,0,243,Male,0,tabby,1,Kitten
43402,0,Intact Male,0,22,Male,0,no pattern,0,Neonatal
43403,0,Spayed Female,1,65,Female,0,no pattern,0,Kitten
43404,1,Intact Female,0,369,Female,0,no pattern,0,Adult
43405,1,Neutered Male,1,584,Male,0,tabby,1,Adult
43406,1,Spayed Female,1,394,Female,0,torbie,1,Adult
43407,1,Spayed Female,1,1115,Female,0,no pattern,0,Adult
43408,0,Neutered Male,1,64,Male,0,tabby,1,Kitten
43409,1,Neutered Male,1,121,Male,0,tabby,1,Kitten
43410,1,Spayed Female,1,4456,Female,0,calico,1,Adult
43411,1,Intact Female,0,307,Female,0,tabby,1,Kitten
43412,0,Intact Male,0,126,Male,0,tabby,1,Kitten
43413,1,Intact Female,0,368,Female,0,tabby,1,Adult
43414,0,Intact Male,0,36,Male,0,tabby,1,Neonatal
43415,1,Neutered Male,1,80,Male,0,no pattern,0,Kitten
43416,1,Spayed Female,0,4393,Female,0,calico,1,Adult
43417,0,Spayed Female,0,367,Female,0,no pattern,0,Adult
